date,AUDCAD,AUDJPY,EURUSD,USDJPY,USDKRW,000005.SZ,0005.HK,1299.HK,2388.HK,2813.HK,3010.HK,3077.HK,3081.HK,600016.SH,600028.SH,601398.SH,601628.SH
01/05/2019,0.024470163,0.019910953,0.040256006,0.009946957,0.040958343,0.020227033,0.04878815,0.003130844,0.000837315,0.020640047,0.02603983,0.00658589,0.04044627,0.005712593,0.025582359,0.01516956,0.002446344
01/06/2019,0.046921992,0.040599018,0.023770716,0.041615493,0.044403806,0.040861738,0.048418256,0.018586321,0.039119454,0.002207001,0.015203031,0.030303469,0.001943486,0.000211951,0.004443761,0.007042318,0.028968828
01/07/2019,0.034474737,0.021074965,0.008350485,0.022263029,0.001907788,0.022721851,0.001419704,0.024083392,0.025535112,0.015653324,0.023541143,0.0292936,0.014727379,0.025715415,0.047345159,0.023892304,0.021817529
01/08/2019,0.031430595,0.038658209,0.049701445,0.048092441,0.020499625,0.034734635,0.016427118,0.030407989,0.019373574,0.044530114,0.00742561,0.012269737,0.023166727,0.014304711,0.014323566,0.045290795,0.012270648
01/09/2019,0.00787304,0.007024007,0.008823014,0.007690791,0.049538366,0.049031843,0.018508092,0.029406597,0.021133577,0.038037799,0.034891839,0.004595779,0.042444278,0.016083325,0.000275534,0.019370085,0.007335306
01/10/2019,0.02763518,0.026343159,0.030706769,0.026608063,0.044755652,0.007897979,0.014858367,0.049565691,0.009069182,0.003355276,0.04026415,0.018613533,0.002401664,0.00984097,0.012534845,0.032998608,0.014194748
01/11/2019,0.028413713,0.04269068,0.031373818,0.041629595,0.048458869,0.040993898,0.039737176,0.011725012,0.023238674,0.004544836,0.030698947,0.019784267,0.013290577,0.040358261,0.018310079,0.031492805,0.003354451
01/12/2019,0.002001866,0.038525005,0.045720545,0.034318981,0.023066504,0.043824638,0.000910461,0.049347177,0.044042979,0.031067671,0.014313488,0.035216106,0.004156797,0.029988481,0.030058829,0.000387463,0.036647244
01/13/2019,0.019754842,0.002940852,0.003038329,0.048244561,0.026306284,0.048526529,0.049840961,0.037697478,0.006787778,0.023151111,0.002133651,0.030095409,0.048369469,0.017940034,0.013651317,0.018427395,0.031005459
01/14/2019,0.040630283,0.04394432,0.038169803,0.046053139,0.001055005,0.029487298,0.022747914,0.020220927,0.035517541,0.026559114,0.000587935,0.011088466,0.029882282,0.035047332,0.048356952,0.027227898,0.042735731
01/15/2019,0.044633037,0.008424842,0.013086208,0.041671762,0.03910613,0.045305645,0.02670603,0.029286429,0.019941946,0.006206042,0.039262953,0.042303808,0.030016541,0.03324567,0.015370693,0.036967627,0.041142204
01/16/2019,0.022458218,0.013976917,0.044141607,0.012644084,0.042039321,0.018694613,0.019693479,0.012224489,0.034750212,0.012154703,0.027254799,0.033386638,0.012904785,0.047296466,0.047224543,0.033796015,0.023239308
01/17/2019,0.026906747,0.020308995,0.029577186,0.01203486,0.006732141,0.001661645,0.044659403,0.035447001,0.018748972,0.043318107,0.034655199,0.033980864,0.029629619,0.041665849,0.03804117,0.026619627,0.012185938
01/18/2019,0.005454941,0.002389609,0.044324242,0.036698471,0.024601094,0.038841454,0.00709943,0.012769533,0.047019138,0.030061497,0.010074882,0.038279113,0.017466724,0.003697394,0.005193821,0.044627451,0.007885183
01/19/2019,0.017516194,0.018020448,0.039888651,0.030528993,0.026552601,0.016229328,0.045026603,0.046229748,0.008849182,0.024242092,0.032203074,0.020576567,0.00495981,0.034828955,0.019990898,0.041666935,0.004794785
01/20/2019,0.043628289,0.018740009,0.036664799,0.019069171,0.006021751,0.039342166,0.024285047,0.049517722,0.025573436,0.0381743,0.044070077,0.01387251,0.022631611,0.036828379,0.040841513,0.027361068,0.017272968
01/21/2019,0.036592166,0.009182678,0.039216266,0.027990867,0.034913875,0.030826475,0.013119863,0.033181615,0.001640221,0.013258829,0.005727991,0.014607296,0.03149538,0.044128618,0.046601676,0.008754134,0.028519591
01/22/2019,0.040211584,0.016801919,0.024264133,0.001872558,0.022759267,0.043503994,0.013178984,0.016226974,0.012929342,0.007619609,0.042053454,0.033858327,0.045032637,0.043347069,0.025062869,0.033228422,0.00560267
01/23/2019,0.01308286,0.024116879,0.000435379,0.018920428,0.032618708,0.031002295,0.009361808,0.015153626,0.007575252,0.031308276,0.021330214,0.013323247,0.018658885,0.018964413,0.041392493,0.018624646,0.040344933
01/24/2019,0.029226703,0.047829767,0.045779454,0.047729075,0.049300912,0.024778826,0.018311329,0.020576212,0.031125725,0.02917398,0.037171387,0.047258324,0.019059191,0.042160058,0.027151594,0.038340923,0.045317757
01/25/2019,0.048533518,0.043154331,0.033027025,0.037434954,0.023760853,0.042165365,0.0465503,0.00531787,0.019363578,0.033563896,0.027275777,0.040797925,0.002423855,0.047577061,0.0409334,0.000658398,0.040413243
01/26/2019,0.006480791,0.047219029,0.01279083,0.035407975,0.023854744,0.040849249,0.03226473,0.010567353,0.047880294,0.007948327,0.015756924,0.01254549,0.013685255,0.005218358,0.042667595,0.033717727,0.020159599
01/27/2019,0.033907949,0.023047473,0.015829293,0.017552988,0.024128449,0.014656636,0.003828274,0.003293801,0.003311161,0.008630598,0.02691616,0.008061448,0.027786536,0.045239773,0.008253825,7.26E-05,0.031699002
01/28/2019,0.011489931,0.024456325,0.004963978,0.012728804,0.008672872,0.043560865,0.023802274,0.007463579,0.006552826,0.020415261,0.003389544,0.034576228,0.027009859,0.017305973,0.008878686,0.040589716,0.012622585
01/29/2019,0.048615365,0.024377908,0.012043954,0.042005656,0.013755031,0.042596923,0.012343491,0.043049984,0.011890297,0.027765691,0.029306991,0.048634249,0.040676207,0.033325674,0.002554085,0.025343714,0.02115145
01/30/2019,0.017397454,0.042987374,0.041988525,0.038287076,0.020841205,0.011737529,0.046137225,0.007645202,0.006473551,0.020044535,0.013773329,0.000128998,0.045982542,0.047015122,0.023992843,0.007702882,0.049214719
01/31/2019,0.017981212,0.027878603,0.026102617,0.022683484,0.036215081,0.043738853,0.0155856,0.014728853,0.020125365,0.015856251,0.013535417,0.018255666,0.024347188,0.011941195,0.03875592,0.048005995,0.027027728
02/01/2019,0.042759493,0.029903352,0.037220252,0.0409087,0.046730655,0.022155761,0.024519222,0.047267195,0.028204517,0.002860551,0.044549575,0.036024725,0.032062505,0.027463454,0.000125172,0.012353579,0.047816402
02/02/2019,0.021922534,0.017965319,0.021747821,0.024041951,0.005354814,0.006340116,0.028692197,0.04075328,0.037516132,0.000855129,0.030089709,0.0381546,0.01697578,0.006431539,0.016673972,0.044328678,0.037566767
02/03/2019,0.034414401,0.000401719,0.011284218,0.015248933,0.000507815,0.015003484,0.029369651,0.004679954,0.00902219,0.033179758,0.016330493,0.046745178,0.035075272,0.000402546,0.035182058,0.036502767,0.034062703
02/04/2019,0.023943177,0.006856995,0.032034452,0.040616393,0.042170932,0.011531804,0.021266618,0.025396959,0.004860505,0.014533716,0.012754459,0.003219849,0.018780964,0.005687506,0.020290934,0.04058466,0.013210043
02/05/2019,0.041040705,0.046445331,0.013559978,0.042944389,0.025769365,0.003312086,0.048737909,0.045857315,0.012666075,0.047562187,0.018137525,0.013008468,0.031077051,0.046332178,0.03047094,0.04141384,0.028445171
02/06/2019,0.011624655,0.028033699,0.007437125,0.014797968,0.012350684,0.037637094,0.038203719,0.039645076,0.020049946,0.041554217,0.023491687,0.011313935,0.031987064,0.040749031,0.025953518,0.041376406,0.047182127
02/07/2019,0.042645861,0.03920597,0.041871293,0.045762002,0.033437543,0.01874657,0.016209264,0.017314497,0.024137259,0.005969508,0.037472182,0.021623185,0.018396595,0.035283048,0.042094526,0.046957009,0.03722852
02/08/2019,0.015696369,0.0198803,0.004721799,0.044137671,0.011803263,0.026227598,0.006968473,0.007973997,0.024795913,0.011576138,0.017621463,0.005296987,0.022988936,0.02450076,0.003765715,0.032907207,0.014915958
02/09/2019,0.014855755,0.006058739,0.028874573,0.022047179,0.029516654,0.032518707,0.036993934,0.029632803,0.023028894,0.009197687,0.012686982,0.009551261,0.039145401,0.024973802,0.008873362,0.036980847,0.021911339
02/10/2019,0.046120225,0.032297588,0.015432523,0.043765552,0.024560857,0.04944765,0.048460169,0.045619772,0.029733395,0.027960284,0.042080141,0.005831011,0.006901219,0.016607786,0.026674854,0.029950643,0.04417372
02/11/2019,0.045587306,0.047976176,0.024671069,0.014569187,0.017728924,0.044778678,0.023051431,0.006667858,0.006207323,0.036671122,0.025534745,0.007987419,0.041800644,0.029894087,0.032799303,0.040899914,0.008077013
02/12/2019,0.015144862,0.019643362,0.019476575,0.018222432,0.038028528,0.003977423,0.014825326,0.028330441,0.047963517,0.020812083,0.002752277,0.000573097,0.006987855,0.013130178,0.00065479,0.045314504,0.023877926
02/13/2019,0.040419253,0.034480596,0.000247526,0.026026132,0.039747465,0.010086295,0.010846507,0.038621541,0.016059475,0.038257504,0.04483739,0.04530873,0.003766751,0.025090986,0.009459402,0.026369089,0.007695286
02/14/2019,0.034131464,0.021346186,0.005815231,0.032524373,0.013906419,0.030375461,0.049422069,0.001177758,0.031207076,0.048989304,7.76E-05,0.005825646,0.021981445,0.009462767,0.031240589,0.033303385,0.010514289
02/15/2019,0.007069006,0.030029402,0.007663785,0.03928564,0.012591618,0.04978861,0.014552908,0.009596025,0.049186496,0.027327273,0.009857631,0.037490581,0.037975359,0.037695105,0.02860085,0.043879904,0.013062088
02/16/2019,0.004834637,0.039625718,0.034356554,0.013751209,0.007013524,0.038133463,0.02982371,0.011949435,0.031860721,0.034851419,0.022713714,0.010662305,0.002996267,0.047567389,0.02624048,0.013202863,0.041172264
02/17/2019,0.01825816,0.049079483,0.039656785,0.000669352,0.031630453,0.002684522,0.046056939,0.011469467,0.012419076,0.008572878,0.021820627,0.015078321,0.049293968,0.012905644,0.039630814,0.018478939,0.034366719
02/18/2019,0.000427974,0.030630583,0.030888063,0.038287083,0.032500908,0.034821374,0.04549496,0.000573644,0.048535441,0.033929196,0.040324572,0.045750967,0.04981093,0.032498063,0.028692108,0.009405769,0.004578512
02/19/2019,0.016245927,0.006924187,0.031074106,0.027398028,0.012996388,0.049515546,0.039421046,0.045368073,0.039520495,0.030655015,0.016812445,0.021943221,0.032498967,0.023273166,0.046967724,0.04712821,0.018907379
02/20/2019,0.04501229,0.009044153,0.040190588,0.009546043,0.002131032,0.03156664,0.004484437,0.033676143,0.013128977,0.013301414,0.040192937,0.022549424,0.017508176,0.029848557,0.040977058,0.005690623,0.016373157
02/21/2019,0.049818578,0.016141096,0.018800332,0.00217203,0.016329052,0.037074866,0.021108119,0.020325874,0.031337741,0.006785349,2.69E-05,3.35E-05,0.006138992,0.012479452,0.031562801,0.003207892,0.022467519
02/22/2019,0.011309382,0.007563757,0.002014556,0.008076675,0.035276749,0.03426457,0.049859092,0.032114587,0.020720857,0.004986735,0.007851023,0.039825378,0.002120448,0.003050193,0.048327503,0.001056387,0.009955511
02/23/2019,0.002297041,0.024982678,0.049350051,0.011082309,0.037051318,0.017200539,0.012393491,0.04381223,0.032584088,0.018743467,0.004222929,0.010677837,0.024804254,0.016163058,0.034439861,0.027762824,0.001369255
02/24/2019,0.037461556,0.012034493,0.005065004,0.027693983,0.038481773,0.0347965,0.046984601,0.039810606,0.024208366,0.048060666,0.021286043,0.033142983,0.014940431,0.049893596,0.002282518,0.005820648,0.009932791
02/25/2019,0.042836695,0.022585681,0.013063668,0.011564099,0.027692421,0.013302585,0.007995672,0.016587529,0.0332024,0.006386694,0.041235737,0.027319857,0.038190003,0.04128018,0.040792932,0.04469115,0.043608176
02/26/2019,0.015578681,0.02397672,0.048437406,0.047387736,0.010629803,0.01522456,0.012307408,0.013700273,0.005721317,0.012219282,0.027643018,0.043039909,0.047003578,0.034101033,0.049135689,0.028353428,0.010279953
02/27/2019,0.020266201,0.031124988,0.016763057,0.022245411,0.038922986,0.031996881,0.009375875,0.011031372,0.032394996,0.018525626,0.045266872,0.034559018,0.038794628,0.010314516,0.03254017,0.016752052,0.008324428
02/28/2019,0.039947778,0.021627254,0.039672939,0.028918582,0.020066304,0.00090023,0.01685527,0.028695959,0.038628902,0.041875653,0.031432393,0.029580303,0.045968199,0.036517777,0.029407185,0.041890843,0.038316598
03/01/2019,0.002589459,0.030836028,0.046762781,0.048316644,0.033289988,0.018673556,0.015974877,0.014032939,0.013822032,0.042256916,0.04703438,0.039880518,0.023148694,0.043577837,0.044814494,0.046826722,0.004681387
03/02/2019,0.013060928,0.002635739,0.021797503,0.000993981,0.00387596,0.005407742,0.041360809,0.048024514,0.036699485,0.039367992,0.040092913,0.044687845,0.006011244,0.040878065,0.027644697,0.040535156,0.03470381
03/03/2019,0.027384422,0.027694657,0.029334995,0.029833908,0.001336104,0.024274511,0.008115482,0.028494748,0.000581092,0.00270289,0.004055693,0.000301121,0.040967367,0.00584527,0.03959297,0.010717417,0.037444191
03/04/2019,0.009422712,0.029233524,0.006110906,0.02540544,0.036236083,0.031200646,0.00425049,0.013749281,0.039813519,0.033773524,0.001822725,0.004708276,0.0457127,0.040447283,0.033311648,0.007253191,0.025882179
03/05/2019,0.007806491,0.019619249,0.000864566,0.038078955,0.02843188,0.043688149,0.002302531,0.020055074,0.032651534,0.029395976,0.039360961,0.047658154,0.009875589,0.042961538,0.040319691,0.010184305,0.040476299
03/06/2019,0.031149048,0.016103682,0.030109963,0.006261045,0.036168656,0.001707623,0.036273508,0.04637018,0.020507586,0.005574403,0.037534021,0.00322135,0.037480145,0.046231256,0.005073304,0.008606523,0.042711414
03/07/2019,0.029877971,0.019901305,0.017301094,0.023698367,0.009599458,0.039532714,0.016854058,0.024857082,0.023661935,0.002728998,0.028819732,0.046602431,0.041869439,0.032676419,0.024105654,0.001231979,0.039477608
03/08/2019,0.006931791,0.006908667,0.007372959,0.033545005,0.013563467,0.029657573,0.017892709,0.020728477,0.008751214,0.026294654,0.0044965,0.03984935,0.034679792,0.016498734,0.01816669,0.031400201,0.030955219
03/09/2019,0.010596702,0.038193398,0.010953122,0.00895602,0.033511102,0.038527367,0.003030477,0.020127365,0.018792433,0.049112063,0.02196176,0.044032906,0.024857059,0.038109665,0.036992403,0.004157397,0.028415269
03/10/2019,0.023802015,0.048026857,0.035838266,0.039392249,0.024264829,0.03921861,0.024503257,0.018856444,0.012470994,0.025567145,0.015011563,0.033031514,0.041026032,0.022206461,0.001319067,0.011408444,0.045309094
03/11/2019,0.030786284,0.008500299,0.031140342,0.029152371,0.001103539,0.021727612,0.035270452,0.040450796,0.047620483,0.0055146,0.042220937,0.017131763,0.040635506,0.033028114,0.045122333,0.002626844,0.015547736
03/12/2019,0.000189893,0.015079823,0.048892361,0.035906537,0.022040481,0.027329754,0.049637157,0.046727356,0.025154633,0.036648487,0.045899914,0.011501394,0.027260884,0.047174253,0.043426851,0.018284479,0.01248119
03/13/2019,0.002934769,0.021518094,0.017596453,0.028749248,0.036704621,0.020545279,0.003034332,0.0260257,0.034585716,0.045784541,0.047137309,0.006972499,0.044865382,0.0087595,0.016072862,0.033311728,0.028784828
03/14/2019,0.018520193,0.016951639,0.012121739,0.047444825,0.019769294,0.00802225,0.002186421,0.015260142,0.020124904,0.047742653,0.006325633,0.027571607,0.006461713,0.002683891,0.039349636,0.042984034,0.044292335
03/15/2019,0.003149007,0.028291646,0.000697329,0.019198319,0.043183842,0.025666495,0.031643198,0.04999153,0.032600657,0.035604649,0.013887328,0.004867741,0.013048961,0.022695092,0.042649338,0.038394064,0.027077746
03/16/2019,0.004278587,0.037890544,0.041233676,0.045367368,0.039651588,0.032737051,0.028399837,0.033160638,0.042746768,0.014776131,0.002296538,0.037598819,0.03668504,0.019546707,0.014604571,0.014026691,0.022259092
03/17/2019,0.029830223,0.04699467,0.042034886,0.042644325,0.029319088,0.016983114,0.009978346,0.046154001,0.000341947,0.020451462,0.042898045,0.045786903,0.024264741,0.048923468,0.009605472,0.043029388,0.039654237
03/18/2019,0.029455576,0.004056043,0.011771423,0.002962827,0.043952664,0.03403423,0.017446536,0.033223992,0.043960158,0.022883027,0.010832197,0.000909189,0.025332287,0.017394217,0.044802457,0.02379416,0.032439212
03/19/2019,0.03604411,0.038781348,0.035705227,0.016760368,0.034443009,0.013472195,0.036364338,0.034442966,0.009447994,0.002343595,0.046735837,0.045600193,0.002609268,0.028316205,0.030140478,0.019081147,0.001252935
03/20/2019,0.042714246,0.004261352,0.047542626,0.015443989,0.049166552,0.007502351,0.045041031,0.017023169,0.049834205,0.014949393,0.025487671,0.012505524,0.045316632,0.009770132,0.026881728,0.047176084,0.00774232
03/21/2019,0.006608742,0.032269492,0.002313657,0.017600622,0.000351507,0.0471332,0.049542849,0.033591471,0.007294628,0.015146109,0.039609711,0.034657578,0.031894057,0.012896963,0.029169156,0.022561031,0.02037234
03/22/2019,0.035028093,0.025038715,0.028421841,0.040142341,0.01539198,0.00269964,0.021825638,0.039856062,0.027942879,0.00187473,0.007918944,0.003525197,0.029373624,0.036860022,0.008234404,0.031267477,0.023706072
03/23/2019,0.018125606,0.036629229,0.004691207,0.046588473,0.043752673,0.003166658,0.000557358,0.03391492,0.022756481,0.038503098,0.037197191,0.038698419,0.042681602,0.047448393,0.024172701,0.01521168,0.033962586
03/24/2019,0.029011173,0.009385343,0.013034409,0.036175033,0.016421586,0.03156632,0.011884966,0.017080719,0.021865545,0.019788622,0.04761194,0.017819138,0.047255816,0.026310053,0.047605862,0.029134693,0.020930673
03/25/2019,0.032573287,0.005407826,0.028128773,0.029815273,0.019277627,0.021519992,0.040845919,0.026379085,0.046970437,0.012954313,0.017142345,0.04522401,0.03124932,0.036425055,0.043019163,0.048699404,0.027267514
03/26/2019,0.043878568,0.00695485,0.018188686,0.019859641,0.034567786,0.007203988,0.018269314,0.005323743,0.045129164,0.01697227,0.042205246,0.034012992,0.032733432,0.027541744,0.039145389,0.021967761,0.022646879
03/27/2019,0.02418067,0.045006823,0.029986775,0.029035504,0.000186232,0.046500891,0.01576512,0.019752339,0.024762233,0.045605235,0.001516566,0.010880834,0.002303907,0.029545746,0.029165019,0.040890447,0.006786974
03/28/2019,0.006028226,0.034192371,0.030856195,0.008890963,0.020363274,0.011493784,0.042601949,0.024514959,0.038361388,0.038128809,0.015290767,0.033388287,0.049351824,0.034987696,0.014021219,0.007263319,0.022965961
03/29/2019,0.038909489,0.032402944,0.007419666,0.03836475,0.034549433,0.035346181,0.018488202,0.02282907,0.033988329,0.013557357,0.011589568,0.003547701,0.019073303,0.028811633,0.019519331,0.01908819,0.041168048
03/30/2019,0.023638309,0.024115473,4.99E-05,0.020731131,0.041727056,0.021100998,0.018525809,0.038696849,0.029351821,0.009698777,0.001108167,0.021988971,0.037369456,0.013821737,0.024549829,0.032440098,0.025262115
03/31/2019,0.04130537,0.006885949,0.001755583,0.022889506,0.044620383,0.039361604,0.011273454,0.043844712,0.005452811,0.021084588,0.009963905,0.000884802,0.036770561,0.029615327,0.028312247,0.006408555,0.036538464
04/01/2019,0.045137641,0.020970554,0.026037555,0.011318314,0.01272143,0.039377195,0.014679079,0.033318818,0.04141819,0.005865347,0.006854273,0.020968294,0.040770185,0.01738215,0.039612207,0.017375404,0.046296867
04/02/2019,0.039208193,0.023973997,0.023519185,0.005533483,0.009496912,0.004582329,0.034838243,0.031508369,0.016091919,0.029945954,0.028624899,0.037160986,0.04226593,0.03728524,0.008089723,0.006363544,0.041931158
04/03/2019,0.010432343,0.000693219,0.024205441,0.030291537,0.030299641,0.044381092,0.00271963,0.044680457,0.012467075,0.025893812,0.026836916,0.048012047,0.047090933,0.035110521,0.018171146,0.017021315,0.0335679
04/04/2019,0.034129436,0.014005862,0.021141418,0.005957444,0.043928538,0.023216203,0.030927831,0.038287607,0.004350784,0.021437213,0.048757404,0.002920382,0.02008086,0.034319777,0.004989299,0.004905017,0.01674562
04/05/2019,0.025102901,0.016895578,0.022198346,0.026430049,0.017800125,0.044154242,0.031364952,0.022407765,0.036476055,0.028458821,0.007003563,0.034731474,0.019485274,0.011536027,0.024676862,0.037000333,0.020797448
04/06/2019,0.029643032,0.001951946,0.045529365,0.014892415,0.025348917,0.046753554,0.022149834,0.048019598,0.012229196,0.028964488,0.010175893,0.007558249,0.014728903,0.012911572,0.012524708,0.003136321,0.049956931
04/07/2019,0.0295862,0.013479866,0.046533051,0.019746334,0.00339712,0.026446264,0.03136494,0.039391689,0.004051031,0.042628386,0.00428277,0.018238399,0.046598896,0.041582193,0.027972582,0.044202497,0.019183398
04/08/2019,0.03381775,0.045110609,0.017045669,0.001905223,0.015505965,0.031386046,0.046178665,0.010085473,0.041696594,0.01146409,0.000160258,0.049425691,0.007833518,0.021563129,0.027153349,0.046929414,0.011965434
04/09/2019,0.046596014,0.009771646,0.04706889,0.006104856,0.022065071,0.032612417,0.007047596,0.031175115,0.030364933,0.041021497,0.033321905,0.013486156,0.025706136,0.010341901,0.049120772,0.023716329,0.029711503
04/10/2019,0.010061699,0.019380911,0.005776258,0.036831493,0.032548364,0.045951554,0.01320154,0.007101119,0.012096062,0.00323198,0.01976052,0.014975257,0.047049912,0.041745515,0.001142244,0.025883772,0.005560345
04/11/2019,0.020663842,0.047298143,0.019375632,0.041021886,0.033895012,0.036196879,0.023878444,0.038979598,0.017057077,0.047316005,0.021096107,0.002976621,0.031154013,0.0225561,0.025109858,0.030474761,0.044883761
04/12/2019,0.043540826,0.033476145,0.039593753,0.034546178,0.042479582,0.019811541,0.006241368,0.029733822,0.045490589,0.036147684,0.019158538,0.027245131,0.038339031,0.01142024,0.036597266,0.035771467,0.020123796
04/13/2019,0.037506779,0.030583475,0.015153948,0.017210274,0.033375726,0.045405387,0.0351217,0.017102155,0.023448878,0.01838255,0.019813808,0.041195916,0.037624412,0.042780723,0.04357543,0.037369276,0.007539262
04/14/2019,0.034895417,0.020151573,0.049376269,0.029971018,0.036604239,0.016539468,0.036857557,0.023305372,0.012168327,0.006716325,0.00493972,0.039438827,0.047374999,0.032622389,0.022557197,0.004427725,0.039971321
04/15/2019,0.001551955,0.023764368,0.022366835,0.018525358,0.042606334,0.045959934,0.00629007,0.021309667,0.020645192,0.021728936,0.016004029,0.005454109,0.00049225,0.037055492,0.041521158,0.036074492,0.037376606
04/16/2019,0.015247924,0.030810608,0.023508189,0.017815255,0.02792427,0.01081417,0.010255103,0.044935558,0.03580968,0.016566021,0.023443319,0.03755931,0.040149338,0.018053208,0.048783942,0.006584224,0.020824897
04/17/2019,0.03741403,0.011455575,0.045744055,0.010564667,0.045743777,0.036320357,0.009847234,0.037206403,0.000796274,0.036108416,0.041028388,0.039623899,0.043051391,0.021080976,0.035931005,0.02173857,0.04823324
04/18/2019,0.03444585,0.009708783,0.006551564,0.040778027,0.032261681,0.033356684,0.049066612,0.047669606,0.043150344,0.036274641,0.025236831,0.043946201,0.019558721,0.018376882,0.003153227,0.006396013,0.013125
04/19/2019,0.031061862,0.027876722,0.014162526,0.01420277,0.046216164,0.035713421,0.012616627,0.01039527,0.030056829,0.016189928,0.004953937,0.012010945,0.013934117,0.02062919,0.045201867,0.022063917,0.048888595
04/20/2019,0.036941608,0.010432516,0.008960362,0.03832732,0.042683646,0.010844529,0.047213275,0.033502397,0.049129142,0.013845882,0.013098555,0.027545481,0.02338343,0.01121287,0.048770454,0.019054595,0.008727874
04/21/2019,0.029375878,0.011714298,0.035613431,0.020206872,0.000736747,0.031951776,0.001939999,0.027654856,0.018854881,0.008795611,0.030178966,0.030440976,0.01793582,0.015761672,0.019446197,0.031177578,0.047400373
04/22/2019,0.035448859,0.029855677,0.026913231,0.017286293,0.029296424,0.037692636,0.013989799,0.006449872,0.003854422,0.04044366,0.025922098,0.023201898,0.038875797,0.026682635,0.003033507,0.040969575,0.007166418
04/23/2019,0.004691747,0.000134428,0.021279871,0.023795902,0.02072411,0.029666457,0.034983253,0.012292131,0.023190237,0.022409459,0.033163018,0.033870179,0.01645667,0.046444262,0.035115363,0.017250742,0.049084882
04/24/2019,0.021444707,0.004306897,0.000473704,0.003637693,0.005953691,0.024402659,0.014090293,0.030008219,0.013053147,0.021345573,0.007068947,0.027996171,0.009170844,0.029449515,0.044991415,0.007664369,4.82E-05
04/25/2019,0.046686652,0.046946583,0.021315829,0.03567598,0.007390418,0.025155503,0.005281884,0.049726061,0.011061322,0.040430295,0.004434002,0.017698912,0.046171973,0.041347768,0.026569394,0.02483858,0.026608899
04/26/2019,0.011954077,0.020588153,0.026945489,0.038389144,0.013092591,0.023379848,0.028574375,0.034850648,0.046912042,0.024135403,0.02571871,0.025045264,0.042469938,0.046434985,0.035035251,0.034082562,0.037731957
04/27/2019,0.049147868,0.041793879,0.04645501,0.049826732,0.035366752,0.032159466,0.0424614,0.038867729,0.042018792,0.025510434,0.040486132,0.022700406,0.048583467,0.017409888,0.049273037,0.031903871,0.028880494
04/28/2019,0.017857298,0.016720734,0.042237829,0.008469975,0.021280727,0.030128806,0.028754143,0.006951411,0.004500696,0.015228629,0.014210845,0.013323908,0.021750782,0.025116639,0.014411977,0.021288556,0.004762465
04/29/2019,0.046311857,0.02934292,0.025776675,0.010710221,0.030361611,0.036823763,0.0011015,0.019069357,0.015798069,0.03059031,0.018222091,0.001264498,0.02036173,0.024665042,0.029296501,0.007108463,0.02280589
04/30/2019,0.014369153,0.034938244,0.049715831,0.038176095,0.028563421,0.0365111,0.027682689,0.045074314,0.016274261,0.033659436,0.021534323,0.010921966,0.047158291,0.015786855,0.028972398,0.022106141,0.031943236
05/01/2019,0.019533425,0.015561658,0.043518207,0.033606951,0.021666064,0.011943306,0.017132918,0.026074464,0.00992057,0.017461472,0.035888665,0.009606343,0.045391332,0.037258907,0.02421876,0.005650909,0.003929667
05/02/2019,0.015250212,0.049041405,0.003575077,0.041188877,0.033331728,0.016435405,0.01376293,0.032829094,0.006717666,0.001113459,0.006068281,0.02724259,0.023578475,0.032733571,0.022006285,0.03005759,0.034118925
05/03/2019,0.018905354,0.020081889,0.028548414,0.046959827,0.046127424,0.03158069,0.017478002,0.01484849,0.044283077,0.044322415,0.032642952,0.011788691,0.017297078,0.017511291,0.037995995,0.030859353,0.022846757
05/04/2019,0.042837032,0.029994363,0.012923901,0.015533838,0.001929989,0.004787898,0.022277271,0.040576477,0.026725643,0.027456734,0.010355357,0.021464048,0.007635298,0.028508816,0.036850834,0.010574621,0.034344123
05/05/2019,0.044912365,0.043102843,0.034141908,0.008552173,0.014648972,0.000495706,0.013303115,0.026178917,0.045653032,0.036077773,0.03080396,0.029662708,0.0454654,0.004556377,0.005379117,0.024223487,0.010576869
05/06/2019,0.022403511,0.008523718,0.04486369,0.00135086,0.007390469,0.001461518,0.021690698,0.004906994,0.028814123,0.042414393,0.030731651,0.042709644,0.024846026,0.04212951,0.016201437,0.010243373,0.00149531
05/07/2019,0.046678883,0.008378581,0.013305221,0.036647647,0.030259514,0.041220864,0.049087218,0.04533758,0.011610288,0.001743703,0.009152326,0.03118846,0.036866018,0.002190039,0.00018513,0.004832375,0.030578304
05/08/2019,0.034676835,0.009804635,0.025546111,0.014408002,0.007094052,0.043249785,0.028280083,0.046269883,0.018217246,0.031860398,0.005495161,0.033442751,0.038914379,0.001619405,0.016060087,0.008846182,0.01218755
05/09/2019,0.020362345,0.001686402,0.034731368,0.020687956,0.005642278,0.043243473,0.03307651,0.039735506,0.002519245,0.042023372,0.048357047,0.007099237,0.02308771,0.000214785,0.008227639,0.038430679,0.012981194
05/10/2019,0.045705918,0.012222231,0.025545272,0.039648066,0.011377632,0.043496069,0.047311254,0.001118943,0.002246771,0.008977847,0.016957384,0.022177942,0.031830364,0.02875967,0.028018662,0.020368944,0.008901677
05/11/2019,0.016718167,0.007937635,0.006719578,0.046680982,0.024720691,0.003366017,0.023900872,0.006146807,0.038464196,0.003808021,0.04456659,0.03261038,0.03709088,0.041395559,0.030398766,0.01452152,0.0047883
